id,Geographic Area Name,Total:,Below poverty level:,Percent below poverty level:,Total:AGE:Under 18 years,Below poverty level:AGE:Under 18 years,Percent below poverty level:AGE:Under 18 years,Total:AGE:Under 18 years!!Under 5 years,Below poverty level:AGE:Under 18 years!!Under 5 years,Percent below poverty level:AGE:Under 18 years!!Under 5 years,Total:AGE:Under 18 years!!5 to 17 years,Below poverty level:AGE:Under 18 years!!5 to 17 years,Percent below poverty level:AGE:Under 18 years!!5 to 17 years,Total:AGE:Under 18 years!!Related children of householder under 18 years,Below poverty level:AGE:Under 18 years!!Related children of householder under 18 years,Percent below poverty level:AGE:Under 18 years!!Related children of householder under 18 years,Total:AGE:18 to 64 years,Below poverty level:AGE:18 to 64 years,Percent below poverty level:AGE:18 to 64 years,Total:AGE:18 to 64 years!!18 to 34 years,Below poverty level:AGE:18 to 64 years!!18 to 34 years,Percent below poverty level:AGE:18 to 64 years!!18 to 34 years,Total:AGE:18 to 64 years!!35 to 64 years,Below poverty level:AGE:18 to 64 years!!35 to 64 years,Percent below poverty level:AGE:18 to 64 years!!35 to 64 years,Total:AGE:60 years and over,Below poverty level:AGE:60 years and over,Percent below poverty level:AGE:60 years and over,Total:AGE:65 years and over,Below poverty level:AGE:65 years and over,Percent below poverty level:AGE:65 years and over,Total:SEX:Male,Below poverty level:SEX:Male,Percent below poverty level:SEX:Male,Total:SEX:Female,Below poverty level:SEX:Female,Percent below poverty level:SEX:Female,Total:RACE AND HISPANIC OR LATINO ORIGIN:White alone,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:White alone,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:White alone,Total:RACE AND HISPANIC OR LATINO ORIGIN:Black or African American alone,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Black or African American alone,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Black or African American alone,Total:RACE AND HISPANIC OR LATINO ORIGIN:American Indian and Alaska Native alone,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:American Indian and Alaska Native alone,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:American Indian and Alaska Native alone,Total:RACE AND HISPANIC OR LATINO ORIGIN:Asian alone,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Asian alone,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Asian alone,Total:RACE AND HISPANIC OR LATINO ORIGIN:Native Hawaiian and Other Pacific Islander alone,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Native Hawaiian and Other Pacific Islander alone,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Native Hawaiian and Other Pacific Islander alone,Total:RACE AND HISPANIC OR LATINO ORIGIN:Some other race alone,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Some other race alone,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Some other race alone,Total:RACE AND HISPANIC OR LATINO ORIGIN:Two or more races,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Two or more races,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Two or more races,Total:RACE AND HISPANIC OR LATINO ORIGIN:Hispanic or Latino origin (of any race),Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Hispanic or Latino origin (of any race),Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:Hispanic or Latino origin (of any race),Total:RACE AND HISPANIC OR LATINO ORIGIN:White alone: not Hispanic or Latino,Below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:White alone: not Hispanic or Latino,Percent below poverty level:RACE AND HISPANIC OR LATINO ORIGIN:White alone: not Hispanic or Latino,Total:EDUCATIONAL ATTAINMENT:Population 25 years and over,Below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over,Percent below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over,Total:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Less than high school graduate,Below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Less than high school graduate,Percent below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Less than high school graduate,Total:EDUCATIONAL ATTAINMENT:Population 25 years and over!!High school graduate (includes equivalency),Below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!High school graduate (includes equivalency),Percent below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!High school graduate (includes equivalency),Total:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Some college: associate's degree,Below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Some college: associate's degree,Percent below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Some college: associate's degree,Total:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Bachelor's degree or higher,Below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Bachelor's degree or higher,Percent below poverty level:EDUCATIONAL ATTAINMENT:Population 25 years and over!!Bachelor's degree or higher,Total:EMPLOYMENT STATUS:Civilian labor force 16 years and over,Below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over,Percent below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over,Total:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed,Below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed,Percent below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed,Total:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed!!Male,Below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed!!Male,Percent below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed!!Male,Total:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed!!Female,Below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed!!Female,Percent below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Employed!!Female,Total:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed,Below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed,Percent below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed,Total:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed!!Male,Below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed!!Male,Percent below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed!!Male,Total:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed!!Female,Below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed!!Female,Percent below poverty level:EMPLOYMENT STATUS:Civilian labor force 16 years and over!!Unemployed!!Female,Total:WORK EXPERIENCE:Population 16 years and over,Below poverty level:WORK EXPERIENCE:Population 16 years and over,Percent below poverty level:WORK EXPERIENCE:Population 16 years and over,Total:WORK EXPERIENCE:Population 16 years and over!!Worked full-time: year-round in the past 12 months,Below poverty level:WORK EXPERIENCE:Population 16 years and over!!Worked full-time: year-round in the past 12 months,Percent below poverty level:WORK EXPERIENCE:Population 16 years and over!!Worked full-time: year-round in the past 12 months,Total:WORK EXPERIENCE:Population 16 years and over!!Worked part-time or part-year in the past 12 months,Below poverty level:WORK EXPERIENCE:Population 16 years and over!!Worked part-time or part-year in the past 12 months,Percent below poverty level:WORK EXPERIENCE:Population 16 years and over!!Worked part-time or part-year in the past 12 months,Total:WORK EXPERIENCE:Population 16 years and over!!Did not work,Below poverty level:WORK EXPERIENCE:Population 16 years and over!!Did not work,Percent below poverty level:WORK EXPERIENCE:Population 16 years and over!!Did not work,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:50 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:50 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:50 percent of poverty level,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:125 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:125 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:125 percent of poverty level,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:150 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:150 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:150 percent of poverty level,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:185 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:185 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:185 percent of poverty level,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:200 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:200 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:200 percent of poverty level,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:300 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:300 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:300 percent of poverty level,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:400 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:400 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:400 percent of poverty level,Total:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:500 percent of poverty level,Below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:500 percent of poverty level,Percent below poverty level:ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS:500 percent of poverty level
0400000US09,Connecticut,3468263,361377,10.4,726550,102083,14.1,178579,26891,15.1,547971,75192,13.7,723454,99250,13.7,2149512,212216,9.9,728000,90454,12.4,1421512,121762,8.6,842853,67772,8.0,592201,47078,7.9,1683399,154384,9.2,1784864,206993,11.6,2614602,204377,7.8,374605,69733,18.6,9326,2316,24.8,162016,13021,8.0,N,N,N,189785,52645,27.7,116912,19102,16.3,575681,134846,23.4,2300370,140221,6.1,2455160,215440,8.8,216155,51296,23.7,651539,78720,12.1,603954,49095,8.1,983512,36329,3.7,1908870,113866,6.0,1803278,85527,4.7,928575,34601,3.7,874703,50926,5.8,105592,28339,26.8,57193,13007,22.7,48399,15332,31.7,2836473,269118,9.5,1250088,16979,1.4,711196,92754,13.0,875189,159385,18.2,157621,(X),(X),470748,(X),(X),580743,(X),(X),742025,(X),(X),810143,(X),(X),1249454,(X),(X),1648185,(X),(X),1995939,(X),(X)
0400000US48,Texas,28074573,4180675,14.9,7310961,1545362,21.1,1983171,449075,22.6,5327790,1096287,20.6,7285370,1522277,20.9,17248984,2244126,13.0,6717820,1086188,16.2,10531164,1157938,11.0,5036878,570870,11.3,3514628,391187,11.1,13835779,1853119,13.4,14238794,2327556,16.3,20695054,2864428,13.8,3379971,662608,19.6,145864,22821,15.6,1410236,152681,10.8,20700,2932,14.2,1682673,373554,22.2,740075,101651,13.7,11172900,2333851,20.9,11633748,987132,8.5,18135150,2084809,11.5,2864121,703353,24.6,4491129,634498,14.1,5200963,497155,9.6,5578937,249803,4.5,14128457,1131341,8.0,13442566,939987,7.0,7307060,444698,6.1,6135506,495289,8.1,685891,191354,27.9,367070,88527,24.1,318821,102827,32.3,21572682,2784219,12.9,10051652,364518,3.6,4550378,796830,17.5,6970652,1622871,23.3,1815948,(X),(X),5559872,(X),(X),6929092,(X),(X),8842771,(X),(X),9652051,(X),(X),14219138,(X),(X),17992542,(X),(X),20741714,(X),(X)
0400000US16,Idaho,1723154,203264,11.8,439332,62855,14.3,112081,18788,16.8,327251,44067,13.5,437390,61058,14.0,1009212,116741,11.6,379101,62415,16.5,630111,54326,8.6,377773,33486,8.9,274610,23668,8.6,863284,95446,11.1,859870,107818,12.5,1550333,172516,11.1,11322,2934,25.9,21846,5191,23.8,26647,2448,9.2,N,N,N,58387,10653,18.2,52031,8855,17.0,217658,45053,20.7,1411247,144048,10.2,1128847,105269,9.3,101339,18744,18.5,311893,37605,12.1,400096,34954,8.7,315519,13966,4.4,836890,61695,7.4,803967,54630,6.8,437147,23648,5.4,366820,30982,8.4,32923,7065,21.5,16384,3728,22.8,16539,3337,20.2,1332303,146124,11.0,553458,15038,2.7,348248,56715,16.3,430597,74371,17.3,82577,(X),(X),295600,(X),(X),380818,(X),(X),508486,(X),(X),570090,(X),(X),918492,(X),(X),1176889,(X),(X),1358206,(X),(X)
0400000US24,Maryland,5899819,528203,9.0,1317517,152237,11.6,354220,41080,11.6,963297,111157,11.5,1311979,147384,11.2,3674160,309534,8.4,1287861,137901,10.7,2386299,171633,7.2,1298370,96882,7.5,908142,66432,7.3,2845570,225963,7.9,3054249,302240,9.9,3236539,206208,6.4,1754415,232083,13.2,12654,1677,13.3,372474,26008,7.0,N,N,N,299922,42213,14.1,216560,20000,9.2,617303,74818,12.1,2972090,175979,5.9,4107891,306039,7.5,381715,69926,18.3,982605,112332,11.4,1048559,72825,6.9,1695012,50956,3.0,3233650,162881,5.0,3075957,123546,4.0,1558439,49598,3.2,1517518,73948,4.9,157693,39335,24.9,78153,17248,22.1,79540,22087,27.8,4730095,393165,8.3,2294900,35876,1.6,1057630,126593,12.0,1377565,230696,16.7,259827,(X),(X),697991,(X),(X),875225,(X),(X),1140847,(X),(X),1256225,(X),(X),2008712,(X),(X),2756703,(X),(X),3392933,(X),(X)
0400000US35,New Mexico,2051759,399456,19.5,470978,124024,26.3,116336,32985,28.4,354642,91039,25.7,467207,120319,25.8,1217540,227009,18.6,458497,100415,21.9,759043,126594,16.7,498106,70928,14.2,363241,48423,13.3,1008775,184987,18.3,1042984,214469,20.6,1571169,271024,17.2,43424,11596,26.7,197648,66337,33.6,33480,4061,12.1,N,N,N,139058,33840,24.3,64515,12136,18.8,1006263,232785,23.1,759055,88776,11.7,1393563,227258,16.3,198444,66287,33.4,364117,69951,19.2,440685,64451,14.6,390317,26569,6.8,928524,105821,11.4,872783,86916,10.0,457270,37339,8.2,415513,49577,11.9,55741,18905,33.9,31191,10349,33.2,24550,8556,34.9,1638020,290197,17.7,630526,28870,4.6,335883,77365,23.0,671611,183962,27.4,187319,(X),(X),526096,(X),(X),636293,(X),(X),789992,(X),(X),853015,(X),(X),1195955,(X),(X),1477793,(X),(X),1648483,(X),(X)
0400000US01,Alabama,4763828,800422,16.8,1070267,255186,23.8,282011,73474,26.1,788256,181712,23.1,1066361,251471,23.6,2881507,461988,16.0,1039098,205565,19.8,1842409,256423,13.9,1128254,127623,11.3,812054,83248,10.3,2298424,343856,15.0,2465404,456566,18.5,3234891,382735,11.8,1261791,349597,27.7,21318,4060,19.0,63405,6413,10.1,N,N,N,83031,32015,38.6,97667,24898,25.5,206755,64845,31.4,3123901,353479,11.3,3277745,441028,13.5,428506,129651,30.3,1002824,164258,16.4,998639,109846,11.0,847776,37273,4.4,2207384,196093,8.9,2083330,146030,7.0,1084709,58764,5.4,998621,87266,8.7,124054,50063,40.4,63749,20921,32.8,60305,29142,48.3,3824668,573986,15.0,1558362,50903,3.3,729862,146466,20.1,1536444,376617,24.5,363398,(X),(X),1045821,(X),(X),1283409,(X),(X),1622952,(X),(X),1739680,(X),(X),2544842,(X),(X),3219037,(X),(X),3708401,(X),(X)
0400000US47,Tennessee,6603013,1011016,15.3,1482119,330998,22.3,394723,105352,26.7,1087396,225646,20.8,1476198,325667,22.1,4044245,581364,14.4,1454184,265635,18.3,2590061,315729,12.2,1518257,152309,10.0,1076649,98654,9.2,3208462,446701,13.9,3394551,564315,16.6,5116336,641530,12.5,1099464,290776,26.4,18453,3920,21.2,116037,13543,11.7,5343,1910,35.7,98860,25376,25.7,148520,33961,22.9,363851,88555,24.3,4871770,582951,12.0,4563500,553176,12.1,541864,152874,28.2,1443984,218855,15.2,1307873,128200,9.8,1269779,53247,4.2,3290319,287651,8.7,3111617,219982,7.1,1618514,95027,5.9,1493103,124955,8.4,178702,67669,37.9,89701,30884,34.4,89001,36785,41.3,5291022,710591,13.4,2315687,79315,3.4,1089467,205267,18.8,1885868,426009,22.6,433900,(X),(X),1331724,(X),(X),1670884,(X),(X),2120365,(X),(X),2335364,(X),(X),3490597,(X),(X),4436669,(X),(X),5109331,(X),(X)
0400000US50,Vermont,601261,66013,11.0,112933,13712,12.1,28059,2974,10.6,84874,10738,12.7,111399,12329,11.1,367763,41095,11.2,121869,17313,14.2,245894,23782,9.7,169342,15212,9.0,120565,11206,9.3,295420,30405,10.3,305841,35608,11.6,566857,60097,10.6,6930,930,13.4,N,N,N,11213,2076,18.5,N,N,N,N,N,N,11952,2342,19.6,11194,2149,19.2,558277,58422,10.5,440388,41371,9.4,27564,8227,29.8,125728,16771,13.3,115724,8513,7.4,171372,7860,4.6,336705,21056,6.3,323840,17763,5.5,161322,6407,4.0,162518,11356,7.0,12865,3293,25.6,8270,2356,28.5,4595,937,20.4,502544,53993,10.7,216934,2723,1.3,140661,20706,14.7,144949,30564,21.1,28406,(X),(X),86080,(X),(X),104981,(X),(X),139049,(X),(X),155381,(X),(X),256157,(X),(X),347203,(X),(X),423883,(X),(X)
0400000US32,Nevada,2991978,387327,12.9,677441,120091,17.7,181422,35023,19.3,496019,85068,17.2,673541,116468,17.3,1843913,221065,12.0,677014,90121,13.3,1166899,130944,11.2,656088,68012,10.4,470624,46171,9.8,1493300,175404,11.7,1498678,211923,14.1,1900241,197579,10.4,272539,58573,21.5,43007,11806,27.5,248678,22821,9.2,19437,2196,11.3,354326,69161,19.5,153750,25191,16.4,868977,147535,17.0,1451197,129680,8.9,2073062,229836,11.1,268541,55906,20.8,573140,73972,12.9,710658,71299,10.0,520723,28659,5.5,1530480,109060,7.1,1445310,84140,5.8,770569,38028,4.9,674741,46112,6.8,85170,24920,29.3,45975,13221,28.8,39195,11699,29.8,2389716,280032,11.7,1046957,28216,2.7,529129,78016,14.7,813630,173800,21.4,174548,(X),(X),521573,(X),(X),657971,(X),(X),857896,(X),(X),954163,(X),(X),1524746,(X),(X),1959213,(X),(X),2256299,(X),(X)
0400000US54,West Virginia,1753476,312188,17.8,353722,86713,24.5,91059,25235,27.7,262663,61478,23.4,351417,84482,24.0,1047767,190312,18.2,347924,82787,23.8,699843,107525,15.4,482440,54619,11.3,351987,35163,10.0,864709,143349,16.6,888767,168839,19.0,1638174,280251,17.1,60718,17378,28.6,N,N,N,13210,2739,20.7,N,N,N,5984,1271,21.2,32434,10032,30.9,23560,4165,17.7,1621584,277102,17.1,1255405,180883,14.4,150000,44922,29.9,495961,76509,15.4,337730,45480,13.5,271714,13972,5.1,781287,75060,9.6,736919,57713,7.8,388028,25275,6.5,348891,32438,9.3,44368,17347,39.1,25314,7925,31.3,19054,9422,49.4,1443862,235367,16.3,533833,16240,3.0,277221,61331,22.1,632808,157796,24.9,132751,(X),(X),415783,(X),(X),502466,(X),(X),633469,(X),(X),681768,(X),(X),1006871,(X),(X),1248723,(X),(X),1416073,(X),(X)
0400000US40,Oklahoma,3825027,596949,15.6,936031,202779,21.7,251152,62134,24.7,684879,140645,20.5,931738,198846,21.3,2288331,341808,14.9,867587,169396,19.5,1420744,172412,12.1,835995,80830,9.7,600665,52362,8.7,1876654,269559,14.4,1948373,327390,16.8,2766176,365519,13.2,271075,74777,27.6,298706,58185,19.5,83120,11607,14.0,3764,736,19.6,107893,28018,26.0,294293,58107,19.7,415131,95343,23.0,2500248,307808,12.3,2549337,307478,12.1,285613,72748,25.5,791851,119787,15.1,807511,86077,10.7,664362,28866,4.3,1859043,170173,9.2,1779992,140211,7.9,943671,61290,6.5,836321,78921,9.4,79051,29962,37.9,42721,15749,36.9,36330,14213,39.1,2990367,410064,13.7,1324274,47515,3.6,630282,133111,21.1,1035811,229438,22.2,264068,(X),(X),783754,(X),(X),971555,(X),(X),1250926,(X),(X),1375662,(X),(X),2065877,(X),(X),2634219,(X),(X),3012459,(X),(X)
0400000US55,Wisconsin,5665153,625826,11.0,1247282,175243,14.0,324132,51696,15.9,923150,123547,13.4,1240322,169022,13.6,3456436,374548,10.8,1209243,196318,16.2,2247193,178230,7.9,1363776,108433,8.0,961435,76035,7.9,2806395,282420,10.1,2858758,343406,12.0,4842685,424619,8.8,349711,111254,31.8,48471,10392,21.4,161905,26433,16.3,N,N,N,119925,26685,22.3,140641,26087,18.5,393060,73033,18.6,4600736,385204,8.4,3930440,333356,8.5,302050,67963,22.5,1192717,126669,10.6,1241754,96308,7.8,1193919,42416,3.6,3064883,209748,6.8,2968682,179995,6.1,1543972,72281,4.7,1424710,107714,7.6,96201,29753,30.9,54457,16195,29.7,41744,13558,32.5,4568900,468838,10.3,2125146,48603,2.3,1107096,181782,16.4,1336658,238453,17.8,274093,(X),(X),845387,(X),(X),1042169,(X),(X),1373986,(X),(X),1523517,(X),(X),2485101,(X),(X),3387296,(X),(X),4076171,(X),(X)
0400000US72,Puerto Rico,3165711,1363666,43.1,588499,335044,56.9,124657,80321,64.4,463842,254723,54.9,586931,333537,56.8,1923885,779041,40.5,686159,312901,45.6,1237726,466140,37.7,863601,332660,38.5,653327,249581,38.2,1501118,616743,41.1,1664593,746923,44.9,2058934,841615,40.9,397448,177787,44.7,N,N,N,N,N,N,N,N,N,546795,276928,50.6,152610,63305,41.5,3125009,1348583,43.2,30487,11796,38.7,2268253,882680,38.9,506366,311508,61.5,638393,290378,45.5,516021,180389,35.0,607473,100405,16.5,1181519,343563,29.1,1003599,222612,22.2,533060,115046,21.6,470539,107566,22.9,177920,120951,68.0,94224,61200,65.0,83696,59751,71.4,2660166,1070969,40.3,661189,69438,10.5,422038,186867,44.3,1576939,814664,51.7,734815,(X),(X),1648770,(X),(X),1894139,(X),(X),2180509,(X),(X),2286300,(X),(X),2729229,(X),(X),2926820,(X),(X),3025603,(X),(X)
0400000US20,Kansas,2825680,338175,12.0,691389,103210,14.9,183540,30827,16.8,507849,72383,14.3,687693,99649,14.5,1690716,199678,11.8,630113,105807,16.8,1060603,93871,8.9,626100,53279,8.5,443575,35287,8.0,1399263,151254,10.8,1426417,186921,13.1,2383208,244555,10.3,160357,40545,25.3,24452,5706,23.3,79788,9191,11.5,N,N,N,71958,15762,21.9,103302,22219,21.5,338740,65723,19.4,2144757,202742,9.5,1873040,170161,9.1,165079,37262,22.6,469203,58288,12.4,597010,51316,8.6,641748,23295,3.6,1485078,116065,7.8,1430307,98594,6.9,758934,43621,5.7,671373,54973,8.2,54771,17471,31.9,28131,8033,28.6,26640,9438,35.4,2212230,245255,11.1,1037046,27458,2.6,527409,94650,17.9,647775,123147,19.0,143862,(X),(X),460532,(X),(X),583277,(X),(X),767897,(X),(X),847184,(X),(X),1349418,(X),(X),1785324,(X),(X),2092023,(X),(X)
0400000US51,Virginia,8264095,884647,10.7,1840287,252475,13.7,493819,75595,15.3,1346468,176880,13.1,1831892,244432,13.3,5131420,523832,10.2,1840264,258589,14.1,3291156,265243,8.1,1816755,156557,8.6,1292388,108340,8.4,4034681,379961,9.4,4229414,504686,11.9,5586872,493699,8.8,1558310,271557,17.4,20493,2580,12.6,545335,45165,8.3,5172,649,12.5,209399,35161,16.8,338514,35836,10.6,788741,100988,12.8,5086996,432971,8.5,5726533,489912,8.6,564828,123291,21.8,1356659,173719,12.8,1524649,123348,8.1,2280397,69554,3.1,4331012,247746,5.7,4153064,204972,4.9,2155583,83152,3.9,1997481,121820,6.1,177948,42774,24.0,91037,19211,21.1,86911,23563,27.1,6631105,657781,9.9,3110885,57739,1.9,1455477,208080,14.3,2064743,391962,19.0,423400,(X),(X),1146100,(X),(X),1428888,(X),(X),1864475,(X),(X),2063606,(X),(X),3257100,(X),(X),4334631,(X),(X),5226471,(X),(X)
0400000US38,North Dakota,736671,78676,10.7,172631,17145,9.9,51223,6268,12.2,121408,10877,9.0,172148,16673,9.7,453786,50193,11.1,188222,30871,16.4,265564,19322,7.3,155676,14906,9.6,110254,11338,10.3,378232,38436,10.2,358439,40240,11.2,631224,56504,9.0,25088,6305,25.1,40227,10260,25.5,13350,2080,15.6,N,N,N,9312,1396,15.0,17135,1953,11.4,26313,4459,16.9,617303,54106,8.8,491096,42092,8.6,36054,9406,26.1,125142,13825,11.0,182148,12574,6.9,147752,6287,4.3,405855,28337,7.0,395126,24036,6.1,214066,11669,5.5,181060,12367,6.8,10729,4301,40.1,6405,2158,33.7,4324,2143,49.6,580421,63096,10.9,297766,6614,2.2,137342,25447,18.5,145313,31035,21.4,39586,(X),(X),107592,(X),(X),134569,(X),(X),168771,(X),(X),190032,(X),(X),298077,(X),(X),414750,(X),(X),505127,(X),(X)
0400000US34,New Jersey,8739304,832133,9.5,1931396,264253,13.7,511150,78392,15.3,1420246,185861,13.1,1925796,259521,13.5,5407136,456017,8.4,1836937,191694,10.4,3570199,264323,7.4,1979537,155176,7.8,1400772,111863,8.0,4251083,359002,8.4,4488221,473131,10.5,5860961,433429,7.4,1162730,188638,16.2,20658,1487,7.2,851198,61026,7.2,N,N,N,598049,120812,20.2,242799,26535,10.9,1815887,310509,17.1,4784084,263464,5.5,6105702,481565,7.9,586314,131111,22.4,1589297,160175,10.1,1413749,105819,7.5,2516342,84460,3.4,4705683,231591,4.9,4476341,182029,4.1,2354409,77248,3.3,2121932,104781,4.9,229342,49562,21.6,120727,24142,20.0,108615,25420,23.4,7031965,594094,8.4,3247867,54971,1.7,1580000,165558,10.5,2204098,373565,16.9,371646,(X),(X),1117605,(X),(X),1372078,(X),(X),1762779,(X),(X),1926609,(X),(X),3004777,(X),(X),4008042,(X),(X),4949929,(X),(X)
0400000US39,Ohio,11362304,1578673,13.9,2540270,495616,19.5,678936,152478,22.5,1861334,343138,18.4,2529124,485380,19.2,6893270,916722,13.3,2451056,429140,17.5,4442214,487582,11.0,2716468,250531,9.2,1928764,166335,8.6,5551151,701321,12.6,5811153,877352,15.1,9230771,1028308,11.1,1384012,397619,28.7,24858,6282,25.3,262297,31027,11.8,N,N,N,109857,28554,26.0,346561,85404,24.6,441653,104992,23.8,8951932,966796,10.8,7874759,875662,11.1,709388,201239,28.4,2557850,345510,13.5,2296016,239443,10.4,2311505,89470,3.9,5876759,463656,7.9,5591160,363700,6.5,2891218,149911,5.2,2699942,213789,7.9,285599,99956,35.0,160576,48136,30.0,125023,51820,41.4,9127937,1130427,12.4,4001970,98754,2.5,2119759,381991,18.0,3006208,649682,21.6,698757,(X),(X),2047923,(X),(X),2508012,(X),(X),3213724,(X),(X),3523968,(X),(X),5407369,(X),(X),7078758,(X),(X),8385695,(X),(X)
